0,1,2,3,4,5,6,7,8,9,10,11
0.49474198,0.38157201,-0.45440179,2544.000000,18.000000,1.000000,159088304.000000,8.000000,2.000000,0.001384,0.707106,0.707106
0.49539930,0.37517810,-0.45481950,2544.000000,18.000000,1.000000,159088304.000000,10.000000,8.000000,0.000978,0.000978,0.999999
0.48915422,0.38114572,-0.45434207,2544.000000,18.000000,1.000000,159088304.000000,7.000000,8.000000,0.000978,0.000978,0.999999
0.48299119,0.38704228,-0.45458084,2544.000000,17.000000,1.000000,159088304.000000,8.000000,8.000000,0.000978,0.000978,0.999999
0.47658172,0.39315200,-0.45434207,2544.000000,17.000000,1.000000,159088304.000000,12.000000,8.000000,0.000978,0.000978,0.999999
0.47041872,0.39904857,-0.45493895,2544.000000,17.000000,1.000000,159088304.000000,13.000000,8.000000,0.000978,0.000978,0.999999
0.46437907,0.40476757,-0.45452112,2544.000000,17.000000,1.000000,159088304.000000,17.000000,2.000000,0.000978,0.000978,0.999999
0.45801070,0.41091275,-0.45422274,2544.000000,17.000000,1.000000,159088304.000000,15.000000,8.000000,0.000978,0.000978,0.999999
0.44798559,0.42171133,-0.43578047,2544.000000,17.000000,1.000000,159088304.000000,57.000000,5.000000,0.000978,0.000978,0.999999
0.44190484,0.42753685,-0.43655640,2544.000000,17.000000,1.000000,159088304.000000,30.000000,4.000000,0.000978,0.000978,0.999999
0.43923417,0.42878008,-0.45452112,2544.000000,17.000000,1.000000,159088304.000000,25.000000,8.000000,0.000978,0.000978,0.999999
0.43298906,0.43474770,-0.45470017,2544.000000,17.000000,1.000000,159088304.000000,32.000000,8.000000,0.000978,0.000978,0.999999
0.42662063,0.44075084,-0.45475990,2544.000000,17.000000,1.000000,159088304.000000,36.000000,8.000000,0.000978,0.000978,0.999999
0.41347310,0.45353860,-0.45183545,2544.000000,17.000000,1.000000,159088304.000000,17.000000,3.000000,0.000978,0.000978,0.999999
0.40751556,0.45904440,-0.45422274,2544.000000,17.000000,1.000000,159088304.000000,22.000000,2.000000,0.000978,0.000978,0.999999
0.40114713,0.46504754,-0.45416301,2544.000000,17.000000,1.000000,159088304.000000,12.000000,2.000000,0.000978,0.000978,0.999999
0.39498410,0.47108620,-0.45398396,2544.000000,17.000000,1.000000,159088304.000000,10.000000,2.000000,0.000978,0.000978,0.999999
0.38845140,0.47723150,-0.45374531,2544.000000,17.000000,1.000000,159088304.000000,14.000000,8.000000,0.000978,0.000978,0.999999
0.36762065,0.48053497,-0.45326775,2544.000000,17.000000,1.000000,159088304.000000,13.000000,8.000000,0.001384,0.707106,0.707106
0.37411231,0.47435421,-0.45374531,2544.000000,17.000000,1.000000,159088304.000000,5.000000,8.000000,0.001384,0.707106,0.707106
0.38064504,0.46806687,-0.45386463,2544.000000,17.000000,1.000000,159088304.000000,8.000000,8.000000,0.001384,0.707106,0.707106
0.38676688,0.46227694,-0.45350653,2544.000000,17.000000,1.000000,159088304.000000,9.000000,8.000000,0.001384,0.707106,0.707106
0.39301208,0.45616722,-0.45392436,2544.000000,17.000000,1.000000,159088304.000000,23.000000,8.000000,0.001384,0.707106,0.707106
0.39901066,0.45069683,-0.45159668,2544.000000,17.000000,1.000000,159088304.000000,2.000000,3.000000,0.001384,0.707106,0.707106
0.41199389,0.43805128,-0.45326775,2544.000000,17.000000,1.000000,159088304.000000,6.000000,8.000000,0.001384,0.707106,0.707106
0.41823906,0.43208367,-0.45380491,2544.000000,17.000000,1.000000,159088304.000000,28.000000,8.000000,0.001384,0.707106,0.707106
0.42481288,0.42583185,-0.45392436,2544.000000,17.000000,1.000000,159088304.000000,27.000000,2.000000,0.001384,0.707106,0.707106
0.43368760,0.41844332,-0.43613857,2544.000000,17.000000,1.000000,159088304.000000,108.000000,4.000000,0.001384,0.707106,0.707106
0.43997377,0.41251129,-0.43584007,2544.000000,17.000000,1.000000,159088304.000000,89.000000,4.000000,0.001384,0.707106,0.707106
0.44995779,0.40181923,-0.45374531,2544.000000,17.000000,1.000000,159088304.000000,18.000000,2.000000,0.001384,0.707106,0.707106
0.45612073,0.39578062,-0.45398396,2544.000000,17.000000,1.000000,159088304.000000,14.000000,2.000000,0.001384,0.707106,0.707106
0.46224254,0.38999057,-0.45398396,2544.000000,17.000000,1.000000,159088304.000000,12.000000,8.000000,0.001384,0.707106,0.707106
0.46852884,0.38405842,-0.45350653,2544.000000,18.000000,1.000000,159088304.000000,12.000000,8.000000,0.001384,0.707106,0.707106
0.47493827,0.37780678,-0.45428246,2544.000000,18.000000,1.000000,159088304.000000,10.000000,2.000000,0.001384,0.707106,0.707106
0.48106015,0.37194568,-0.45404369,2544.000000,18.000000,1.000000,159088304.000000,6.000000,8.000000,0.001384,0.707106,0.707106
0.48718205,0.36615568,-0.45428246,2544.000000,18.000000,1.000000,159088304.000000,8.000000,8.000000,0.001384,0.707106,0.707106
0.49346828,0.36022359,-0.45374531,2544.000000,18.000000,1.000000,159088304.000000,7.000000,8.000000,0.001384,0.707106,0.707106
0.49227679,0.35557026,-0.45386463,2544.000000,18.000000,1.000000,159088304.000000,29.000000,8.000000,0.000978,0.000978,0.999999
0.48611385,0.36146677,-0.45362586,2544.000000,18.000000,1.000000,159088304.000000,7.000000,8.000000,0.000978,0.000978,0.999999
0.47986865,0.36743444,-0.45392436,2544.000000,18.000000,1.000000,159088304.000000,9.000000,2.000000,0.000978,0.000978,0.999999
0.47358236,0.37336653,-0.45410341,2544.000000,18.000000,1.000000,159088304.000000,13.000000,2.000000,0.000978,0.000978,0.999999
0.46758372,0.37904996,-0.45446151,2544.000000,18.000000,1.000000,159088304.000000,9.000000,8.000000,0.000978,0.000978,0.999999
0.46121547,0.38526624,-0.45410341,2544.000000,17.000000,1.000000,159088304.000000,15.000000,8.000000,0.000978,0.000978,0.999999
0.45505241,0.39116281,-0.45386463,2544.000000,17.000000,1.000000,159088304.000000,21.000000,8.000000,0.000978,0.000978,0.999999
0.44868407,0.39716595,-0.45356625,2544.000000,17.000000,1.000000,159088304.000000,21.000000,2.000000,0.000978,0.000978,0.999999
0.43894660,0.40764481,-0.43613857,2544.000000,17.000000,1.000000,159088304.000000,75.000000,4.000000,0.000978,0.000978,0.999999
0.43237284,0.41389662,-0.43595952,2544.000000,17.000000,1.000000,159088304.000000,76.000000,4.000000,0.000978,0.000978,0.999999
0.42637420,0.41950893,-0.43733209,2544.000000,17.000000,1.000000,159088304.000000,4.000000,4.000000,0.000978,0.000978,0.999999
0.42349815,0.42121398,-0.45356625,2544.000000,17.000000,1.000000,159088304.000000,32.000000,8.000000,0.000978,0.000978,0.999999
0.41708863,0.42725271,-0.45416301,2544.000000,17.000000,1.000000,159088304.000000,33.000000,8.000000,0.000978,0.000978,0.999999
0.41067913,0.43350452,-0.45296937,2544.000000,17.000000,1.000000,159088304.000000,23.000000,8.000000,0.000978,0.000978,0.999999
0.40447512,0.43943650,-0.45320803,2544.000000,17.000000,1.000000,159088304.000000,7.000000,2.000000,0.000978,0.000978,0.999999
0.39169726,0.45162046,-0.45308882,2544.000000,17.000000,1.000000,159088304.000000,27.000000,8.000000,0.000978,0.000978,0.999999
0.38553423,0.45751703,-0.45356625,2544.000000,17.000000,1.000000,159088304.000000,24.000000,8.000000,0.000978,0.000978,0.999999
0.37924805,0.46352017,-0.45332748,2544.000000,17.000000,1.000000,159088304.000000,12.000000,8.000000,0.000978,0.000978,0.999999
0.37267429,0.46970087,-0.45338708,2544.000000,17.000000,1.000000,159088304.000000,14.000000,8.000000,0.000978,0.000978,0.999999
0.36614150,0.47598821,-0.45267087,2544.000000,17.000000,1.000000,159088304.000000,9.000000,2.000000,0.000978,0.000978,0.999999
0.35981420,0.48202688,-0.45279044,2544.000000,17.000000,1.000000,159088304.000000,15.000000,2.000000,0.000978,0.000978,0.999999
0.33795628,0.48316348,-0.45290965,2544.000000,17.000000,1.000000,159088304.000000,10.000000,8.000000,0.001384,0.707106,0.707106
0.34436569,0.47705382,-0.45344681,2544.000000,17.000000,1.000000,159088304.000000,11.000000,8.000000,0.001384,0.707106,0.707106
0.35056975,0.47112173,-0.45308882,2544.000000,17.000000,1.000000,159088304.000000,9.000000,2.000000,0.001384,0.707106,0.707106
0.35714358,0.46486998,-0.45332748,2544.000000,17.000000,1.000000,159088304.000000,13.000000,8.000000,0.001384,0.707106,0.707106
0.36375850,0.45844060,-0.45404369,2544.000000,17.000000,1.000000,159088304.000000,41.000000,8.000000,0.001384,0.707106,0.707106
0.36979821,0.45272166,-0.45296937,2544.000000,17.000000,1.000000,159088304.000000,28.000000,8.000000,0.001384,0.707106,0.707106
0.37612551,0.44675398,-0.45320803,2544.000000,17.000000,1.000000,159088304.000000,37.000000,8.000000,0.001384,0.707106,0.707106
0.38249391,0.44053775,-0.45308882,2544.000000,17.000000,1.000000,159088304.000000,50.000000,8.000000,0.001384,0.707106,0.707106
0.38845140,0.43510294,-0.45064157,2544.000000,17.000000,1.000000,159088304.000000,237.000000,3.000000,0.001384,0.707106,0.707106
0.39473763,0.42895770,-0.45117885,2544.000000,17.000000,1.000000,159088304.000000,47.000000,3.000000,0.001384,0.707106,0.707106
0.40135261,0.42252833,-0.45225328,2544.000000,17.000000,1.000000,159088304.000000,33.000000,3.000000,0.001384,0.707106,0.707106
0.40837833,0.41574371,-0.45446151,2544.000000,17.000000,1.000000,159088304.000000,35.000000,8.000000,0.001384,0.707106,0.707106
0.41256911,0.41226262,-0.44521040,2544.000000,17.000000,1.000000,159088304.000000,4.000000,3.000000,0.001384,0.707106,0.707106
0.41786927,0.40753824,-0.44073421,2544.000000,17.000000,1.000000,159088304.000000,176.000000,4.000000,0.001384,0.707106,0.707106
0.42423764,0.40146405,-0.44037610,2544.000000,17.000000,1.000000,159088304.000000,162.000000,4.000000,0.001384,0.707106,0.707106
0.43335882,0.39187324,-0.45416301,2544.000000,17.000000,1.000000,159088304.000000,23.000000,8.000000,0.001384,0.707106,0.707106
0.43931636,0.38615429,-0.45326775,2544.000000,17.000000,1.000000,159088304.000000,19.000000,8.000000,0.001384,0.707106,0.707106
0.44547930,0.38039982,-0.45237261,2544.000000,17.000000,1.000000,159088304.000000,12.000000,3.000000,0.001384,0.707106,0.707106
0.45209429,0.37382829,-0.45422274,2544.000000,18.000000,1.000000,159088304.000000,40.000000,8.000000,0.001384,0.707106,0.707106
0.45825723,0.36793178,-0.45434207,2544.000000,18.000000,1.000000,159088304.000000,15.000000,8.000000,0.001384,0.707106,0.707106
0.46454343,0.36199963,-0.45452112,2544.000000,18.000000,1.000000,159088304.000000,14.000000,8.000000,0.001384,0.707106,0.707106
0.47082961,0.35592550,-0.45458084,2544.000000,18.000000,1.000000,159088304.000000,33.000000,8.000000,0.001384,0.707106,0.707106
0.47699267,0.35002893,-0.45386463,2544.000000,18.000000,1.000000,159088304.000000,14.000000,7.000000,0.001384,0.707106,0.707106
0.48311448,0.34416789,-0.45422274,2544.000000,18.000000,1.000000,159088304.000000,4.000000,8.000000,0.001384,0.707106,0.707106
0.48919523,0.33841336,-0.45410341,2544.000000,18.000000,1.000000,159088304.000000,10.000000,8.000000,0.001384,0.707106,0.707106
0.49071544,0.33233917,-0.45350653,2544.000000,18.000000,1.000000,159088304.000000,6.000000,8.000000,0.000978,0.000978,0.999999
0.48447028,0.33830678,-0.45368558,2544.000000,18.000000,1.000000,159088304.000000,9.000000,8.000000,0.000978,0.000978,0.999999
0.47838953,0.34413230,-0.45398396,2544.000000,18.000000,1.000000,159088304.000000,8.000000,2.000000,0.000978,0.000978,0.999999
0.47230881,0.34995782,-0.45350653,2544.000000,18.000000,1.000000,159088304.000000,19.000000,8.000000,0.000978,0.000978,0.999999
0.46610469,0.35581893,-0.45392436,2544.000000,18.000000,1.000000,159088304.000000,39.000000,8.000000,0.000978,0.000978,0.999999
0.45973632,0.36182201,-0.45380491,2544.000000,18.000000,1.000000,159088304.000000,11.000000,8.000000,0.000978,0.000978,0.999999
0.45361450,0.36768305,-0.45374531,2544.000000,18.000000,1.000000,159088304.000000,41.000000,8.000000,0.000978,0.000978,0.999999
0.44753367,0.37343758,-0.45446151,2544.000000,18.000000,1.000000,159088304.000000,29.000000,8.000000,0.000978,0.000978,0.999999
0.44079542,0.37997353,-0.45267087,2544.000000,18.000000,1.000000,159088304.000000,24.000000,13.000000,0.000978,0.000978,0.999999
0.43471473,0.38572800,-0.45356625,2544.000000,17.000000,1.000000,159088304.000000,23.000000,8.000000,0.000978,0.000978,0.999999
0.42592221,0.39510572,-0.43983883,2544.000000,17.000000,1.000000,159088304.000000,47.000000,4.000000,0.000978,0.000978,0.999999
0.41938949,0.40125090,-0.43960017,2544.000000,17.000000,1.000000,159088304.000000,198.000000,4.000000,0.000978,0.000978,0.999999
0.41351411,0.40682781,-0.44145030,2544.000000,17.000000,1.000000,159088304.000000,74.000000,4.000000,0.000978,0.000978,0.999999
0.40977523,0.40956295,-0.45416301,2544.000000,17.000000,1.000000,159088304.000000,16.000000,8.000000,0.000978,0.000978,0.999999
0.40357119,0.41542399,-0.45362586,2544.000000,17.000000,1.000000,159088304.000000,18.000000,8.000000,0.000978,0.000978,0.999999
0.39670974,0.42213756,-0.45153695,2544.000000,17.000000,1.000000,159088304.000000,18.000000,3.000000,0.000978,0.000978,0.999999
0.39001274,0.42863798,-0.44974643,2544.000000,17.000000,1.000000,159088304.000000,52.000000,3.000000,0.000978,0.000978,0.999999
0.38397297,0.43428588,-0.45111924,2544.000000,17.000000,1.000000,159088304.000000,81.000000,3.000000,0.000978,0.000978,0.999999
0.37789220,0.43996936,-0.45267087,2544.000000,17.000000,1.000000,159088304.000000,28.000000,8.000000,0.000978,0.000978,0.999999
0.37131837,0.44636327,-0.45189494,2544.000000,17.000000,1.000000,159088304.000000,22.000000,3.000000,0.000978,0.000978,0.999999
0.36523759,0.45204669,-0.45308882,2544.000000,17.000000,1.000000,159088304.000000,54.000000,8.000000,0.000978,0.000978,0.999999
0.35915685,0.45787227,-0.45320803,2544.000000,17.000000,1.000000,159088304.000000,32.000000,8.000000,0.000978,0.000978,0.999999
0.35258302,0.46412402,-0.45314854,2544.000000,17.000000,1.000000,159088304.000000,16.000000,8.000000,0.000978,0.000978,0.999999
0.34613246,0.47026926,-0.45279044,2544.000000,17.000000,1.000000,159088304.000000,11.000000,13.000000,0.000978,0.000978,0.999999
0.33976406,0.47641444,-0.45255166,2544.000000,17.000000,1.000000,159088304.000000,16.000000,13.000000,0.000978,0.000978,0.999999
0.33331355,0.48248863,-0.45302898,2544.000000,17.000000,1.000000,159088304.000000,18.000000,8.000000,0.000978,0.000978,0.999999
0.31856349,0.47847474,-0.45225328,2544.000000,17.000000,1.000000,159088304.000000,52.000000,2.000000,0.001384,0.707106,0.707106
0.32480860,0.47250712,-0.45189494,2544.000000,17.000000,1.000000,159088304.000000,27.000000,8.000000,0.001384,0.707106,0.707106
0.32965675,0.46831560,-0.44437498,2544.000000,17.000000,1.000000,159088304.000000,2.000000,3.000000,0.001384,0.707106,0.707106
0.33762753,0.46014553,-0.45261139,2544.000000,17.000000,1.000000,159088304.000000,33.000000,8.000000,0.001384,0.707106,0.707106
0.34428355,0.45382273,-0.45267087,2544.000000,17.000000,1.000000,159088304.000000,56.000000,8.000000,0.001384,0.707106,0.707106
0.35061085,0.44778407,-0.45285004,2544.000000,17.000000,1.000000,159088304.000000,61.000000,8.000000,0.001384,0.707106,0.707106
0.35677373,0.44188750,-0.45231277,2544.000000,17.000000,1.000000,159088304.000000,30.000000,8.000000,0.001384,0.707106,0.707106
0.36310109,0.43584889,-0.45207423,2544.000000,17.000000,1.000000,159088304.000000,37.000000,8.000000,0.001384,0.707106,0.707106
0.36967486,0.42959708,-0.45296937,2544.000000,17.000000,1.000000,159088304.000000,40.000000,8.000000,0.001384,0.707106,0.707106
0.37575570,0.42377150,-0.45243222,2544.000000,17.000000,1.000000,159088304.000000,48.000000,8.000000,0.001384,0.707106,0.707106
0.38208306,0.41759080,-0.45267087,2544.000000,17.000000,1.000000,159088304.000000,38.000000,8.000000,0.001384,0.707106,0.707106
0.38861576,0.41144556,-0.45267087,2544.000000,17.000000,1.000000,159088304.000000,36.000000,8.000000,0.001384,0.707106,0.707106
0.39477873,0.40547794,-0.45308882,2544.000000,17.000000,1.000000,159088304.000000,31.000000,2.000000,0.001384,0.707106,0.707106
0.40085950,0.39965242,-0.45267087,2544.000000,17.000000,1.000000,159088304.000000,29.000000,8.000000,0.001384,0.707106,0.707106
0.40496817,0.39659762,-0.44133109,2544.000000,17.000000,1.000000,159088304.000000,139.000000,4.000000,0.001384,0.707106,0.707106
0.41104898,0.39077204,-0.44013745,2544.000000,17.000000,1.000000,159088304.000000,170.000000,4.000000,0.001384,0.707106,0.707106
0.41692427,0.38519526,-0.43876463,2544.000000,17.000000,1.000000,159088304.000000,5.000000,4.000000,0.001384,0.707106,0.707106
